Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City,Zip,State,Country,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,PromoCode_Key,PromoCode,Theater_Key,Theater_Name,Theater_ParentGroup,Country,State,City,ZipCode
87,87,16,3,1,5.0,45,5,,5,5.0,87,"Davis Alford","Ap #913-7452 Sagittis St.","New Westminster",36639,"British Columbia",US,16,2019-01-16,2019,1,16,3,1,4,January,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
88,88,219,3,1,5.0,45,5,,5,5.0,88,"Erich Avila","P.O. Box 834, 6722 Tellus Rd.",Beausejour,15236,MB,US,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
89,89,89,3,1,5.0,45,5,,5,5.0,89,"Jessica Fitzpatrick","2076 Dolor. Road",Alkmaar,55259,"Noord Holland",US,89,2019-03-30,2019,3,30,13,1,7,March,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
90,90,104,3,1,5.0,45,5,,5,5.0,90,"Nehru Whitney","555-6334 Tempus Avenue",Bama,31487,BO,US,104,2019-04-14,2019,4,14,16,2,1,April,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
91,91,254,3,3,5.0,45,5,,5,5.0,91,"Leah Murphy","1768 Quam. St.",Konin,88766,Wielkopolskie,US,254,2019-09-11,2019,9,11,37,3,4,September,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
92,92,317,3,3,5.0,45,5,,5,5.0,92,"Cleo Joyce","791 Varius Rd.",Waiuku,78232,"North Island",US,317,2019-11-13,2019,11,13,46,4,4,November,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
93,93,185,3,2,5.0,45,5,,5,5.0,93,"Michael Cotton","854-1428 Cras St.",Montrose,52038,AN,US,185,2019-07-04,2019,7,4,27,3,5,July,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
94,94,289,3,3,5.0,45,5,,5,5.0,94,"Talon Ross","P.O. Box 892, 6082 Nulla Road",Guadalupe,58589,SJ,US,289,2019-10-16,2019,10,16,42,4,4,October,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
95,95,250,3,2,5.0,45,5,,5,5.0,95,"Nicholas Winters","P.O. Box 264, 7418 Aliquam,  St.",Torrevieja,66003,CV,US,250,2019-09-07,2019,9,7,36,3,7,September,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
96,96,65,3,1,5.0,45,5,,5,5.0,96,"Tucker Trevino","461-3193 Sed St.","Palma de Mallorca",27877,"Illes Balears",US,65,2019-03-06,2019,3,6,10,1,4,March,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
97,97,209,3,1,5.0,45,5,,5,5.0,97,"Skyler Cooley","P.O. Box 173, 896 Nunc Ave",Dutse,29951,JI,US,209,2019-07-28,2019,7,28,31,3,1,July,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
98,98,213,3,3,5.0,45,5,40.0,5,5.0,98,"Juliet Copeland","1400 Turpis. St.",Borriana,57967,PIE,US,213,2019-08-01,2019,8,1,31,3,5,August,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
99,99,117,3,2,5.0,45,5,,5,5.0,99,"Vivian Mcfarland","Ap #387-7978 Duis Av.",Oss,93245,"Noord Brabant",US,117,2019-04-27,2019,4,27,17,2,7,April,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
100,100,264,3,1,5.0,45,5,,5,5.0,100,"Roanna Bauer","Ap #600-2418 Eleifend Rd.",Bendigo,50537,Victoria,US,264,2019-09-21,2019,9,21,38,3,7,September,Tuesday,3,"Morbi neque",1,Action,5,IJO12KKK5HL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
101,101,10,3,2,,20,2,,2,,101,"Lenore Jefferson","Ap #896-7881 Cum Road",Sint-Denijs,56974,West-Vlaanderen,US,10,2019-01-10,2019,1,10,2,1,5,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
102,102,215,3,2,,20,2,,2,,102,"Plato Hoover","964-7583 Eu Rd.",Bairnsdale,17291,Victoria,US,215,2019-08-03,2019,8,3,31,3,7,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
103,103,86,3,1,,20,2,,2,,103,"Lenore Lewis","Ap #129-9132 Integer St.",Papudo,13695,ValparaÃ­so,US,86,2019-03-27,2019,3,27,13,1,4,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
104,104,101,3,3,,20,2,,2,,104,"Nigel Rosa","270-4667 Leo Road",Torun,86279,KP,US,101,2019-04-11,2019,4,11,15,2,5,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
105,105,247,3,1,,20,2,,2,,105,"Quentin Chase","Ap #685-5781 Orci Avenue",Saumur,14285,"Pays de la Loire",US,247,2019-09-04,2019,9,4,36,3,4,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
106,106,290,3,2,,20,2,,2,,106,"Haley Bowen","784-6633 Mauris St.",Blenheim,48821,SI,US,290,2019-10-17,2019,10,17,42,4,5,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
107,107,72,3,1,,20,2,,2,,107,"Hall Myers","P.O. Box 366, 8497 Non,  Ave",Oviedo,17234,AS,US,72,2019-03-13,2019,3,13,11,1,4,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
108,108,126,3,3,,20,2,,2,,108,"Wang Phillips","P.O. Box 992, 5574 Donec St.","Stony Plain",18672,Alberta,US,126,2019-05-06,2019,5,6,19,2,2,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
109,109,95,3,3,,20,2,,2,,109,"Lester Sharp","576-7093 Convallis Street",Patos,97765,PB,US,95,2019-04-05,2019,4,5,14,2,6,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
110,110,94,3,1,,20,2,,2,,110,"Merritt Preston","P.O. Box 562, 7291 Ut,  Street",Ã–demis,91853,Izm,US,94,2019-04-04,2019,4,4,14,2,5,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
111,111,184,3,2,,20,2,,2,,111,"Uta Pickett","P.O. Box 597, 3957 Aliquam Street",Fayetteville,24240,AR,US,184,2019-07-03,2019,7,3,27,3,4,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
112,112,316,3,3,,20,2,,2,,112,"Noble Mccullough","Ap #413-6063 Ac St.",Vienna,13297,Wie,US,316,2019-11-12,2019,11,12,46,4,3,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
113,113,70,3,3,,20,2,,2,,113,"Walker Kinney","Ap #653-3764 Auctor Street","Calvi Risorta",91779,CAM,US,70,2019-03-11,2019,3,11,11,1,2,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
114,114,40,3,2,,20,2,,2,,114,"Anjolie Barlow","205-9989 Eget Road",Cambridge,62799,Massachusetts,US,40,2019-02-09,2019,2,9,6,1,7,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
115,115,308,3,1,,20,2,,2,,115,"Barrett Curtis","P.O. Box 320, 6409 Enim. Road",Bremen,13425,Bremen,US,308,2019-11-04,2019,11,4,45,4,2,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
116,116,140,3,1,,20,2,,2,,116,"Curran Chapman","P.O. Box 883, 4671 Nisi Street",Newcastle,89186,NSW,US,140,2019-05-20,2019,5,20,21,2,2,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
117,117,95,3,3,,20,2,,2,,117,"Jerry Becker","P.O. Box 111, 3262 Odio Rd.",Falun,83330,W,US,95,2019-04-05,2019,4,5,14,2,6,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
118,118,51,3,3,,20,2,,2,,118,"Berk Grant","995-8697 Ut, St.",CarapicuÃ­ba,92667,"SÃ£o Paulo",US,51,2019-02-20,2019,2,20,8,1,4,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
119,119,291,3,3,,20,2,,2,,119,"Nicholas Lee","849-9300 Dis Ave",Onitsha,37243,AN,US,291,2019-10-18,2019,10,18,42,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
120,120,22,3,3,,20,2,,2,,120,"Josephine Moses","881-7859 Metus. Avenue",Karacabey,16494,Bursa,US,22,2019-01-22,2019,1,22,4,1,3,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
121,121,193,3,1,,20,2,,2,,121,"Meghan Cole","Ap #186-1028 Eu Avenue",Labrecque,97743,QC,US,193,2019-07-12,2019,7,12,28,3,6,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
122,122,261,3,2,,20,2,,2,,122,"Walker Holmes","Ap #474-7229 Egestas, Av.",Galway,75863,Connacht,US,261,2019-09-18,2019,9,18,38,3,4,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
123,123,88,3,2,,20,2,,2,,123,"Sierra Frye","Ap #869-3464 Congue Ave",Kapolei,87379,HI,US,88,2019-03-29,2019,3,29,13,1,6,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
124,124,291,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,291,2019-10-18,2019,10,18,42,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
125,125,232,3,3,,20,2,15.0,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232,2019-08-20,2019,8,20,34,3,3,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
126,126,284,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,2019-10-11,2019,10,11,41,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
127,127,87,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,2019-03-28,2019,3,28,13,1,5,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
128,128,219,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
129,129,194,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,194,2019-07-13,2019,7,13,28,3,7,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
130,130,313,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,2019-11-09,2019,11,9,45,4,7,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
131,131,26,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,2019-01-26,2019,1,26,4,1,7,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
132,132,143,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143,2019-05-23,2019,5,23,21,2,5,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
133,133,319,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,2019-11-15,2019,11,15,46,4,6,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
134,134,208,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,2019-07-27,2019,7,27,30,3,7,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
135,135,83,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,2019-03-24,2019,3,24,13,1,1,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
136,136,105,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,2019-04-15,2019,4,15,16,2,2,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
137,137,276,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,276,2019-10-03,2019,10,3,40,4,5,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
138,138,108,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
139,139,28,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,2019-01-28,2019,1,28,5,1,2,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
140,140,132,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132,2019-05-12,2019,5,12,20,2,1,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
141,141,257,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257,2019-09-14,2019,9,14,37,3,7,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
142,142,249,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249,2019-09-06,2019,9,6,36,3,6,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
143,143,155,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,2019-06-04,2019,6,4,23,2,3,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
144,144,25,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,2019-01-25,2019,1,25,4,1,6,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
145,145,297,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297,2019-10-24,2019,10,24,43,4,5,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
146,146,133,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,2019-05-13,2019,5,13,20,2,2,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
147,147,92,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,2019-04-02,2019,4,2,14,2,3,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
148,148,60,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,2019-03-01,2019,3,1,9,1,6,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
149,149,20,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,2019-01-20,2019,1,20,4,1,1,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
150,150,238,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,2019-08-26,2019,8,26,35,3,2,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
151,151,170,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,170,2019-06-19,2019,6,19,25,2,4,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
152,152,136,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136,2019-05-16,2019,5,16,20,2,5,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
153,153,170,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,170,2019-06-19,2019,6,19,25,2,4,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
154,154,121,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,2019-05-01,2019,5,1,18,2,4,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
155,155,92,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,2019-04-02,2019,4,2,14,2,3,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
156,156,96,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96,2019-04-06,2019,4,6,14,2,7,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
157,157,201,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,2019-07-20,2019,7,20,29,3,7,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
158,158,79,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,2019-03-20,2019,3,20,12,1,4,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
159,159,111,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,2019-04-21,2019,4,21,17,2,1,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
160,160,313,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,313,2019-11-09,2019,11,9,45,4,7,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
161,161,277,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277,2019-10-04,2019,10,4,40,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
162,162,124,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124,2019-05-04,2019,5,4,18,2,7,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
163,163,106,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,2019-04-16,2019,4,16,16,2,3,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
164,164,155,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,2019-06-04,2019,6,4,23,2,3,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
165,165,140,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140,2019-05-20,2019,5,20,21,2,2,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
166,166,232,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232,2019-08-20,2019,8,20,34,3,3,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
167,167,100,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,2019-04-10,2019,4,10,15,2,4,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
168,168,124,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124,2019-05-04,2019,5,4,18,2,7,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
169,169,316,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,2019-11-12,2019,11,12,46,4,3,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
170,170,250,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250,2019-09-07,2019,9,7,36,3,7,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
171,171,300,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300,2019-10-27,2019,10,27,44,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
172,172,111,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,2019-04-21,2019,4,21,17,2,1,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
173,173,293,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293,2019-10-20,2019,10,20,43,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
174,174,172,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,172,2019-06-21,2019,6,21,25,2,6,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
175,175,298,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,2019-10-25,2019,10,25,43,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
176,176,16,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,2019-01-16,2019,1,16,3,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
177,177,141,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,2019-05-21,2019,5,21,21,2,3,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
178,178,17,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,2019-01-17,2019,1,17,3,1,5,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
179,179,298,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298,2019-10-25,2019,10,25,43,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
180,180,163,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,163,2019-06-12,2019,6,12,24,2,4,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
181,181,237,3,3,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,2019-08-25,2019,8,25,35,3,1,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
182,182,59,3,1,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,2019-02-28,2019,2,28,9,1,5,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
183,183,219,3,2,,20,2,,2,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
